,Fiscal Year,Library,County,Principal Public?,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Collection,Collection Per Capita Served,Total Operating Income,Wages & Salaries Expenditures,Population Bin
244,1997,Guilford,New Haven,P,43.0,20444.0,190000.0,9.3,16440.0,0.8,41119.0,2.0,231280.0,11.3,404.0,10018.0,115704.0,5.7,745892.0,528564.0,"(15438.6, 30245.2]"
245,1997,Haddam - Brainerd,Middlesex,P,13.0,7196.0,7800.0,1.1,3542.0,0.49,20040.20407729879,0.7465547060014956,13359.0,1.9,412.53696576868543,9126.116605616606,18405.0,2.6,50969.0,37228.0,"(483.934, 15438.6]"
246,1997,Hamden,New Haven,P,110.0,50996.0,344033.0,6.7,35141.0,0.69,21943.0,0.4,456965.0,9.0,222.0,4063.0,167848.0,3.3,1415209.0,1086933.0,"(45051.8, 59858.4]"
247,1997,Hampton - Fletcher,Windham,P,130.0,1658.0,1300.0,0.8,180.0,0.11,20040.20407729879,0.7465547060014956,4948.0,3.0,412.53696576868543,9126.116605616606,13778.0,8.3,12905.0,558367.0520278732,"(483.934, 15438.6]"
248,1997,Hartford,Hartford,P,161.0,135274.0,610232.0,4.5,44104.0,0.33,346735.0,2.6,581554.0,4.3,2809.0,52803.0,918170.0,6.8,5420203.0,4009806.0,"(133891.4, 148698.0]"
249,1997,Hartland,Hartford,P,112.0,1942.0,400.0,0.2,9394.4204,0.4818531889290012,20040.20407729879,0.7465547060014956,584.0,0.3,412.53696576868543,9126.116605616606,3906.0,2.0,2553.0,558367.0520278732,"(483.934, 15438.6]"
250,1997,Harwinton,Litchfield,P,77.0,5339.0,20000.0,3.7,2470.0,0.46,895.0,0.2,39860.0,7.5,107.0,1903.0,24986.0,4.7,83903.0,57671.0,"(483.934, 15438.6]"
251,1997,Hebron - Douglas,Tolland,P,106.0,7776.0,27913.0,3.6,3632.0,0.47,4500.0,0.6,46610.0,6.0,142.0,1735.0,19334.0,2.5,154932.0,91636.0,"(483.934, 15438.6]"
252,1997,Kent,Litchfield,P,37.0,3152.0,33350.0,10.6,1980.0,0.63,920.0,0.3,29708.0,9.4,144.0,2240.0,22004.0,7.0,92467.0,47207.0,"(483.934, 15438.6]"
253,1997,Killingly,Windham,P,152.0,16120.0,119286.0,7.4,6781.0,0.42,6245.0,0.4,133521.0,8.3,94.0,1799.0,49644.0,3.1,453866.0,237571.0,"(15438.6, 30245.2]"
254,1997,Killingworth,Middlesex,P,80.0,5211.0,23241.0,4.5,2389.0,0.46,1078.0,0.2,31860.0,6.1,82.0,1064.0,19209.0,3.7,117974.0,35188.0,"(483.934, 15438.6]"
255,1997,Lebanon - JonTrumbull,New London,P,126.0,6326.0,54000.0,8.5,2800.0,0.44,17555.0,2.8,54372.0,8.6,51.0,1685.0,43092.0,6.8,100279.0,47075.0,"(483.934, 15438.6]"
256,1997,Ledyard,New London,P,127.0,14844.0,100764.0,6.8,6007.0,0.4,7213.0,0.5,166312.0,11.2,420.0,8231.0,86004.0,5.8,430758.0,247085.0,"(483.934, 15438.6]"
257,1997,Litchfield - OWL,Litchfield,P,64.0,8646.0,37544.0,4.3,4169.0,0.48,2269.0,0.3,70420.0,8.1,412.53696576868543,1934.0,47356.0,5.5,330500.0,154002.0,"(483.934, 15438.6]"
258,1997,"Litchfield, Gilbert",Litchfield,N,64.0,21222.776174062903,3586.0,0.4,211.0,0.02,30.0,0.0,7735.0,0.9,6.0,9126.116605616606,8688.0,1.0,22473.0,6834.0,"(15438.6, 30245.2]"
259,1997,Lyme,New London,P,9.0,2000.0,12220.0,6.1,960.0,0.48,912.0,0.5,13488.0,6.7,48.0,462.0,26325.0,13.2,80943.0,45899.0,"(483.934, 15438.6]"
260,1997,Madison - E.C.Scranton,New Haven,P,27.0,16347.0,108243.81620957839,5.409180655736961,10643.0,0.65,20040.20407729879,0.7465547060014956,186884.0,11.4,318.0,6386.0,79142.0,4.8,690272.0,305091.0,"(15438.6, 30245.2]"
261,1997,Manchester,Hartford,P,118.0,49430.0,410000.0,8.3,24623.0,0.5,41482.0,0.8,668957.0,13.5,488.0,16520.0,202123.0,4.1,1681491.0,902149.0,"(45051.8, 59858.4]"
